hospital_1,hospital_2,hospital_1_latitude,hospital_1_longitude,hospital_2_latitude,hospital_2_longitude
6220520,6220021,39.788372,-75.073969,40.8849,-74.576
6221140,6220021,40.5188,-74.2819,40.8849,-74.576
6220542,6220021,40.2883,-74.7356,40.8849,-74.576
6221610,6220021,40.4948,-74.4517,40.8849,-74.576
6220375,6220021,39.6823,-74.8605,40.8849,-74.576
6220210,6220021,39.929286,-75.109844,40.8849,-74.576
6220240,6220021,40.7547,-74.2137,40.8849,-74.576
6220190,6220021,39.9416,-75.1169,40.8849,-74.576
6220029,6220021,40.946908,-74.206035,40.8849,-74.576
6220448,6220021,40.7726,-74.1867,40.8849,-74.576
6220160,6220021,39.9775,-74.5852,40.8849,-74.576
6221350,6220021,40.475283,-74.286564,40.8849,-74.576
